id_individu,Dim.1,Dim.2,Dim.3,Dim.4,Dim.5,Dim.6,Dim.7,Dim.8,Dim.9,Dim.10,target
1,-5.763294001927982,-1.3152553283856199,-0.6284585022220944,-0.10563681741779636,0.5275576152762536,-0.6211395989403378,-0.9366822435331328,-0.03200636142041674,-0.010672021246865664,-0.06249552892462913,Dropout
2,-9.863346332789921e-4,-0.8470178639670607,1.3846631914021825,1.1431027324279195,-1.3860701800015767,0.006881639060030027,-0.3047275930716957,-0.1180290141774787,0.2272408207446701,-0.042644088911432995,Graduate
3,-4.295962769411278,0.4111405061583052,-0.9176643650633757,0.06664968742060716,-1.1333105402071602,0.6547975119446213,-1.5929386651805508,0.013571113939477382,0.1500049975663939,-0.18656981192542368,Dropout
4,0.7165774929764787,-0.8685989124209252,-1.1049873284580265,-0.4862649196342936,0.059865111326107015,-0.14704775409941595,-0.2751909354237257,-0.37098654871720144,0.21890323422717847,-0.13530683727574488,Graduate
5,0.2841746009246905,1.8572569096345095,1.0316054587774315,-2.450939915844914,1.8305360839980187,0.06461222715021135,0.7932097258119566,-0.46204230577356104,0.05222824200093146,-0.13701242507785444,Graduate
6,0.137351059331265,6.1048345329452465,0.16197045789609016,0.8987581527995775,1.1134897645467647,-1.6324259415234161,4.693395607553302,1.6810794786330072,-0.6809592256402195,0.4385738134473107,Graduate
7,1.897033435953286,-1.811307998074693,-0.12216650934178669,0.07674331070954662,0.11926035861604133,0.818345146237285,0.4001987944076146,0.5990932157217391,-0.057807962065383085,0.19044472355822578,Graduate
8,-3.8644312890849624,1.077650823906714,-1.5696240695824895,-0.13176027071960617,-1.280020822304968,0.043443813081941375,-1.4395573415323497,-0.06251403662698396,0.3132390023022128,-0.11336359690698468,Dropout
9,0.8716600505304493,-1.302210974937713,0.49919324869513737,0.14970989492319622,-0.7171084217370565,1.4470931793794577,2.180573719703607,-2.9557112120736315,-2.099312349995647,2.033724412956703,Graduate
10,0.02457474660428847,0.5781767454907082,-0.6454076983753373,0.6815076449319665,-3.303768044140177,0.6565553156885303,0.7551523951478099,-0.5051818868945812,0.5243517067354938,-0.34319699185765534,Dropout
