id_individu,Dim.1,Dim.2,Dim.3,Dim.4,Dim.5,Dim.6,Dim.7,Dim.8,Dim.9,Dim.10,target
1,-5.768845668683584,-1.3923273639660332,-0.7185801562355675,0.07711212534947912,-0.06193173439636184,0.4923318170077144,0.014673364794289134,-1.1431855175720254,-0.4422645630331977,-0.1746592177856955,Dropout
2,0.02926138798110763,-0.8588908973005124,1.6974144074742308,0.3694256406262367,1.4318784419168455,-0.8453756249859568,0.007226975627588852,-0.18686279959513816,-0.29544276862935026,0.24878388538743698,Graduate
3,-4.30191998069144,0.3093928172144996,-1.0704192126142418,0.167316979540788,1.1030187464831238,-0.45175312396264483,-1.4280003583888763,-0.45667684358211696,-0.7763858780400781,-0.2664266423532617,Dropout
4,0.7005113782641404,-0.8045943462511597,-1.0822451027455766,0.3563357045074626,-0.55067748121914,-0.06244714761445814,0.42041400026871467,-0.2050597681913669,-0.6938152042192346,0.40307294931485205,Graduate
5,0.3134311248251459,1.8086159230205057,0.13044612103771963,-2.4957771466252363,-1.2623893424618609,1.0502451226939435,1.7200465927235316,0.5431957701923495,-0.722112753861688,0.14949780882994382,Graduate
6,0.18681962576116942,6.162417618018931,0.7937679252130155,0.779095980901167,-0.4940651140106023,-0.23321293947700333,4.559017128341485,1.3937120110051748,2.3820012599081593,-1.0214666356551518,Graduate
7,1.9218573744192795,-1.5320085318617245,0.693984210979893,0.519352584237439,-1.7783552125452113,-0.8585096517350617,-1.1509831553532606,1.1054544397242214,0.8741177758761264,-0.19954107337832958,Graduate
8,-3.838451649455157,1.3209403928072325,-0.7747544279158673,0.7553985758824107,-1.1029414792946832,-2.0730877143992905,-2.096371080311673,-0.5497217335843138,-0.0469545451761211,0.0959718589575672,Dropout
9,0.9197587981562493,-1.205418737037557,1.016549730368474,0.06898105899425709,-0.12393815846194807,-1.269951991712977,0.6445884353272193,2.673973690442266,0.09131249320152171,3.158540474799298,Graduate
10,0.0016880568161414084,0.34385408478268564,-1.0945831887172746,0.24728544733527288,3.461702395560481,-1.3748150037593387,-0.28361923919150467,0.7213239243807053,0.3330863642880739,0.6857495630481006,Dropout
11,0.43320124836816415,-1.5770815419094653,0.2331670412374899,0.1933701933327572,-0.05518165897732131,-0.14781886526130308,0.3958498409952217,0.12401550298869451,-0.7541603023334906,0.08020061897543211,Graduate
12,1.7443013601138757,-1.420368602853997,-0.41895387147409496,0.1706089629200795,-1.1255930987298761,-0.2765915035575644,-1.3434217236800023,0.8752462889258572,1.0097830298558461,-0.22936656191838672,Graduate
13,-3.288017364523928,-0.39660092012304077,-0.031533483888080326,0.6049200280576464,-0.9934750013390712,0.11723689254123808,-2.495263813090366,0.04096816016825422,0.010660486188547678,-0.08030412776363031,Dropout
14,0.9421254117471595,-1.0558791985889662,-2.4033082924097924,-0.9575227301787727,4.386949804533694,1.3255417175267648,-1.7055595370512269,0.2769736825818865,0.969743887284689,-4.775582389114389,Graduate
15,-0.16305329996188056,-2.451017424300051,0.49110099038280636,0.16253910131827845,0.40242896121132804,0.6735257577494994,0.12793621788966186,0.9171169290347196,0.43669559636448485,-0.34873388432560604,Graduate
16,-1.193967274643935,-0.27474145817986095,-0.18525247386811608,0.6398492132431333,-1.876192366231696,-1.0072569716772997,-1.614051998337321,0.0037512240840063167,0.08620309697320715,0.2025175245268134,Dropout
17,0.00796194385112863,-0.8307549558715036,-0.14065201077734288,0.5698175221820766,0.6832934741397172,0.22715852141099055,-0.15756211349396063,-0.6281639780488515,-0.1745774836473282,0.27507487683610915,Enrolled
18,1.7086957716500926,-0.9783949652194126,0.42336876075272173,0.42034364611314695,-1.7088963292553807,-0.8371803514658928,-1.383407106065682,0.18702393117729008,0.32825892319971384,0.3867393946035339,Graduate
19,-0.11052207368551945,-0.5195762749582747,-0.08319547371008668,2.3099963736247724,0.39145073901974875,1.4375707787163339,0.6578186121809458,0.1688659302501485,-0.0891483457847167,0.10796661564966702,Graduate
20,0.9393410398645384,-1.1387052211052946,0.3478825784461986,0.37687851092510605,-0.8406350272381748,-0.7848470202999531,-0.17452556336283573,0.19612797572810362,-0.6088093618063013,0.07585472170476532,Enrolled
21,-5.45520861588228,-1.6010338377959663,-0.768353906847303,-0.37900232738439565,-0.5458803984745378,0.5225840575713373,0.8614256723211503,1.155705621245993,-0.19503093803368327,-0.8726522398655822,Graduate
22,1.8549088198305836,-0.2803293408285966,-0.6583799533453965,0.2532480773318132,-1.0033253234538726,-0.3791476552744473,-1.6212462470783957,-0.2852779947824761,0.45157636135015855,0.35922359490761996,Enrolled
23,2.172319054625116,-0.5680386284049176,0.06806625153996204,0.4661383369404085,-0.6816120352565898,-0.2972878668879139,-1.6805999472711228,-0.277762105925596,0.649360746894908,0.4530144833226707,Graduate
24,0.7399603283450071,-1.7269110623215538,-1.4410749916828443,-0.14719414473256381,-0.043107106068925954,0.08749698166834256,0.6004820398297854,0.7321761925602113,-0.11042283475940118,-0.4736490656513918,Graduate
25,1.4392793264130097,-0.4935624027767369,-0.6163389374127494,-0.5238790460861024,0.11963347952641636,0.18704221846576052,0.44036421272334936,-0.0014452396617295425,-0.4289212660070869,-0.01905838047601037,Graduate
26,0.4144393686817676,-1.3873224414458427,1.026548855458787,0.5363792451436414,2.1830476374647985,0.008906965413755607,-0.7494791029369584,1.2545813465916997,1.3788108598082485,0.04458318439122362,Enrolled
27,0.7867575762658743,-0.5959210219707993,-0.9985106464541079,0.12830341302101986,-1.2848946742221083,-1.1183546281903167,0.25066214098098777,-0.06099024070681265,-0.7873117644005023,0.07487595513119501,Graduate
28,0.087458454469399885,-0.7413326504755838,0.04091970287042718,2.204724054479067,-0.3387272241469375,0.8757702213658752,0.6955174051741261,0.21314470136337366,-0.5717087229255047,0.39206150627881914,Enrolled
29,-0.21977111647395742,-1.3348663680081445,0.13312453280957562,0.23601609887220779,-1.0463403497000148,-0.7355008324989446,0.19363705031334152,0.2336873033228827,-0.5575919035785439,0.12254910597373987,Graduate
30,0.8854756397765151,-0.528028842318464,-0.2824087833721921,0.21224423010267215,-1.0054110800557354,-1.219988161263014,0.18523849659865937,-1.0717946714689732,-0.5456565416823717,-0.005650552872145747,Enrolled
31,1.3708912201811614,0.6153079791905618,3.7533927604742514,0.8821795099691605,0.12510423315124355,-2.1720437302547273,1.2722994316543585,-2.7132191504544396,-0.6731436065550367,-0.0986579281476632,Enrolled
32,0.2512202356299645,-0.9456299581689322,-0.9806453628475226,-0.2579257390270957,1.0242650926081824,0.5935523101239072,0.29183845176685397,-1.5616230718607085,-0.16967872908296974,0.09795007386547885,Graduate
33,-1.073849363182944,0.07855546384338259,0.4266629014430091,-0.17503374096417115,2.176698523594281,-0.07885439100156919,0.19331151937754917,-0.7450865585125859,0.29851374980698664,0.2758554857315176,Enrolled
34,0.6084594321256088,-0.824533600301518,0.435988494266246,-1.0580364845297023,-0.04123080782855678,1.2242802245093503,0.73400847031023575,0.30742186192332416,-0.36695345344782737,0.5107353800730501,Graduate
35,-0.21521828394085096,1.0710968039218172,0.9624634629994172,-1.893083555228824,-0.820962886613176,0.7309330140693835,1.8581850696824769,-0.5812608451064347,-0.20243689968355225,0.27092070170036225,Graduate
36,-2.46514068722018,2.9397020680349115,-1.4798006855308208,-0.9443625098838629,2.629319852039142,-1.2946805219460946,-0.29271443363601224,0.07606366296886997,0.26811164712162877,0.06513732282887155,Dropout
37,-4.699689604193915,1.9726519559021147,-1.0373081438151979,0.5858155506637801,-0.18839245766224244,5.437376966514801,-1.3071465920442074,-1.4330983556759902,2.1526636136521393,-4.651912567924959,Dropout
38,-0.9304714667850459,2.299503042304564,1.1138123469623014,0.2992727670057153,-1.4967187498369534,0.38543171901082146,1.3673521255125582,0.6512640655532506,-0.027081406424493405,-0.12781280073939358,Dropout
39,-0.4896741937897558,0.7447428325194361,-1.2328811126011188,-1.9889918357635317,-0.6681765043803073,2.104410149563459,0.1533382451431537,0.13584953469820227,0.42261824961057604,0.7554094622643434,Graduate
40,-0.11349576024946408,1.647193289034212,0.6383647807740167,0.45377108320831194,3.7357082152161976,-3.9178176552944683,1.0914560490844178,0.9957390663990926,-0.7163110819283555,4.018830463729402,Dropout
41,-1.89005034957635,0.49601289181891517,-0.3033719187316796,-0.011918824650829486,-0.0025836098781326956,-1.4338569188502437,-1.343124239690097,0.7861367587001302,0.9642649822238327,0.3008554077700784,Dropout
42,-0.045526301534418986,-1.8076910504224013,-1.0448592142826463,-0.5318842675890252,0.7536467222290056,1.0406170949669986,0.44011746000657737,-0.10469969027197089,-0.10988712964128833,0.28233094615254295,Graduate
43,1.3073389317709008,-0.7216019394633413,-3.061459508971125,-0.2630731955217921,-0.7090129488063363,-1.3051987551217326,0.7872900967856503,0.32832901351382854,-0.7671885344905227,-1.7985606416172024,Graduate
44,-0.1657234389657984,0.19364586658271132,-0.8383932648023213,-0.47345791667611625,0.7311758808117507,-0.8994265192391231,0.3756834383039185,0.6810549847653977,-0.4298010099676153,0.17991467185555374,Dropout
45,-4.108576697629269,1.1338544399871093,0.3636506868897656,-1.4107985400013263,-2.0315555068893225,0.48366846429808047,0.13779348456338159,0.9992706716689235,-0.7678658679978703,-0.1253223001385061,Dropout
46,-0.28810509097697806,0.5077757007060522,1.0919640468667333,-0.5307082550592352,0.08202080877306508,2.36422586773131,0.5466343224513203,0.2161938984561099,1.053298146087809,0.8310369010951252,Enrolled
47,0.36428989344217083,-1.4310650872538286,-0.6695469030833172,-0.018067782275871826,0.38938023555282786,0.3435685705755458,0.1731575424099989,-0.141087387147218,-0.5696961141336202,0.11619987743479321,Graduate
48,1.6105409901386085,-1.5527897609671766,-0.44252077450096716,-0.12239032666415564,0.3121442116178977,0.34349669337143524,0.33172537174979544,0.7757870014297384,-0.08868998809381691,-0.5207757501227545,Graduate
49,0.5493473562294138,-0.3934557936313332,1.9517233129834453,-1.3108817491854476,-0.1476037967681154,0.049941363745928675,2.2157705817298843,0.03372339091317771,-0.5043368872193029,-0.4242883885033356,Graduate
50,0.49799628321124473,-1.20859361120907,0.4581477404882079,-0.1906454127020339,-1.2952140933977518,-0.11938314991077381,-0.7331642890421877,1.1039610312573074,1.3287948847277513,-0.28065717423000774,Graduate
51,0.6250173814444545,-1.1394717679264965,-0.6275040036574535,-0.7940272511693831,-0.5269496118734665,0.027227580118203143,1.0695579911154312,1.1612829791262846,0.13394524467792004,-0.6050427497133146,Graduate
52,1.604355895899849,-1.1191942832156123,-0.4427416509096207,0.598562344035531,-0.4266534694652767,-0.02847448491885158,0.1260464545402466,0.777765836102244,-0.20843325059374632,-0.28267926379793906,Enrolled
53,0.6723447170499824,-1.0180974252175332,-0.9141424963247662,0.6647245604851603,-0.5542812888499735,-0.2429614881805105,0.7041077704070481,0.48186420436534894,-0.14605068967933527,-0.15112115527613268,Enrolled
54,0.12781654759150604,-1.8619781624355507,2.457302174025345,-0.1466310828500034,0.8947337607255984,1.681197456344269,-0.4474074560319533,0.24951586142552037,1.0062821288919532,0.49703450969413904,Graduate
55,0.19073278673035526,1.0849788009629717,0.06364557196762351,-1.1473360071561856,-1.1093205725000788,1.009598332718863,1.3039806648694119,0.240867827444853,-0.23425878621072294,0.6948486998440627,Dropout
56,1.8608014050175283,-0.7454211290020786,0.25202082910842333,0.49089346495767205,-1.6995281086191556,-0.9525953260246559,-1.3749031311221194,0.0425877685393484,0.271368123531202,0.3767785463120533,Graduate
57,-2.5992371238398486,2.6086307896148857,0.9496089113486011,-0.5154738865534609,-0.6729697985198876,1.2997015140444166,-1.3345708576525346,0.9825735519831144,-2.1033177398839022,-1.4418366794463147,Dropout
58,2.6822325258061297,0.13488024770227003,1.2848732738250375,-1.3675597830464874,0.882021719101415,1.3132243689186114,1.2102689637686046,0.36513427770029033,-5.033907901494656,0.41556821844898884,Dropout
59,2.0922110716518274,-1.3442824077621187,0.5323224847445309,0.42888830860780625,-0.03221264679543565,0.38865770435266284,-0.08076624836489515,0.11776461889944435,-0.5821876178216353,0.3645476755476852,Graduate
60,-5.612493982761862,-1.7416083226934052,-1.4639681136859821,0.14931671285730247,-0.2390567449243254,1.1041836071379796,-0.7501722631573936,-0.09826405391397217,-0.012394610611134216,0.1827231510423545,Enrolled
61,1.58705536469613,-0.050954737375295746,-0.3372722754108584,-0.08709609039622668,-1.2839156290426048,-1.2090139466632541,0.3173171939462328,0.12958101350194473,-0.5487002783796251,-0.04381050583679686,Graduate
62,0.6384393250316864,-1.015590035284396,1.8053863944322188,-0.057350244606524166,-0.13247408613239425,-1.334304608998055,1.8878385176198134,-0.194862908377254,-0.8837283313480226,-0.8534846235599068,Graduate
63,-5.611521098686963,-2.0953306468386717,-0.3850747561824447,0.20206310101620228,-0.11337168008799213,0.48708343196841086,0.22778694696369134,-0.17634511847653941,0.14231070373677193,-0.7470821559402835,Enrolled
64,-0.69818720281677,-0.730577301265627,-0.5880710870238773,0.08621730525762622,0.4131394857050807,0.11478303021408415,-0.0929193564775127,-1.45716631247974,-0.22784509811288586,0.04290589216848624,Enrolled
65,-3.0774993741849515,1.3157257173932047,-0.5852483784119612,-0.020476840189348835,-1.4012071856492005,-0.49533717796919075,-1.6540109313230904,-1.2470886202232787,0.27012107665022755,-0.256906523786564,Enrolled
66,0.626644809372124,1.4737044617408335,0.06932900087450086,-0.6804820416063484,-0.03135540599472975,-1.0454908598490555,1.8884051992153588,-0.44292557332418625,0.8393889475664973,-1.4328411395228076,Dropout
67,-5.603990356720826,-2.1815543322794486,-0.04284400520198488,0.25780433291988264,-0.009595976940425738,0.567944363912866,0.1726637802840972,-0.13642563562846732,0.20694929380485114,-0.7322999297093585,Graduate
68,0.3975652919951896,-0.7312326449898675,0.810751343524367,-0.09810178388924487,1.4427847603997694,-0.2997448113574799,1.0637691425908826,-2.788061029641722,-0.8022810342805125,-0.06958228097449991,Graduate
